path,gw,apn,pool_name,vpn_instance,section,start_ip,end_ip
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,3,2C0F:FC89:124::,2C0F:FC89:124:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,3,10.150.128.0,10.150.191.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,3,10.58.128.0,10.58.255.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,3,2C0F:FC89:8095::,2C0F:FC89:8095:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,3,2C0F:FC89:38:8000::,2C0F:FC89:38:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,3,2C0F:FC89:8124::,2C0F:FC89:8124:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,3,10.192.192.0,10.192.255.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,3,2C0F:FC89:801C::,2C0F:FC89:801C:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,3,100.73.128.0,100.73.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,3,2C0F:FC89:8070::,2C0F:FC89:8070:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,fwa.etisalat,ydg30_internet.etisalat,Gi_USB_IPv4,3,10.86.128.0,10.86.255.255
TeleMisr,YDG30,internet.etisalat,ydg30_internet.etisalat,Gi_USB_IPv4,3,10.86.128.0,10.86.255.255
TeleMisr,YDG30,internet.etisalat.cc2,ydg30_internet.etisalat,Gi_USB_IPv4,3,10.86.128.0,10.86.255.255
TeleMisr,YDG30,fwa.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,3,2C0F:FC89:802E::,2C0F:FC89:802E:FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,3,2C0F:FC89:802E::,2C0F:FC89:802E:FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat.cc2,ydg30_internet_ipv6,Gi_USB_IPv6,3,2C0F:FC89:802E::,2C0F:FC89:802E:FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat,Gi_MI_IPv4,4,10.97.128.0,10.97.255.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,4,10.7.32.0,10.7.127.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,4,2C0F:FC89:52:8000::,2C0F:FC89:52:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,4,2C0F:FC89:5A4::,2C0F:FC89:5A4:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,new_rp_etisalat_ipv6,Gi_MI_IPv6,4,2C0F:FC89:5A4::,2C0F:FC89:5A4:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,4,10.249.0.0,10.249.127.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,4,10.249.0.0,10.249.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,4,2C0F:FC89:125::,2C0F:FC89:125:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,4,2C0F:FC89:125::,2C0F:FC89:125:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,4,10.150.192.0,10.150.255.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,4,10.155.128.0,10.155.191.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,4,2C0F:FC89:3BF::,2C0F:FC89:3BF:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,4,2C0F:FC89:39::,2C0F:FC89:39:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,4,2C0F:FC89:8125::,2C0F:FC89:8125:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,4,10.192.13.0,10.192.15.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,4,2C0F:FC89:801C:8000::,2C0F:FC89:801C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,4,100.86.0.0,100.86.63.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,4,2C0F:FC89:8070:8000::,2C0F:FC89:8070:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,fwa.etisalat,ydg30_internet.etisalat,Gi_USB_IPv4,4,10.230.160.0,10.230.191.255
TeleMisr,YDG30,internet.etisalat,ydg30_internet.etisalat,Gi_USB_IPv4,4,10.230.160.0,10.230.191.255
TeleMisr,YDG30,internet.etisalat.cc2,ydg30_internet.etisalat,Gi_USB_IPv4,4,10.230.160.0,10.230.191.255
TeleMisr,YDG30,fwa.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,4,2C0F:FC89:81BA::,2C0F:FC89:81BA:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,4,2C0F:FC89:81BA::,2C0F:FC89:81BA:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat.cc2,ydg30_internet_ipv6,Gi_USB_IPv6,4,2C0F:FC89:81BA::,2C0F:FC89:81BA:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat,Gi_MI_IPv4,5,10.152.128.0,10.152.255.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,5,10.7.128.0,10.7.255.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,5,2C0F:FC89:53::,2C0F:FC89:53:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,5,2C0F:FC89:5A5::,2C0F:FC89:5A5:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,new_rp_etisalat_ipv6,Gi_MI_IPv6,5,2C0F:FC89:5A5::,2C0F:FC89:5A5:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,5,10.249.192.0,10.249.255.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,5,10.249.192.0,10.249.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,5,2C0F:FC89:126::,2C0F:FC89:126:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,5,2C0F:FC89:126::,2C0F:FC89:126:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,5,10.155.192.0,10.155.255.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,5,2C0F:FC89:3C0::,2C0F:FC89:3C0:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,5,2C0F:FC89:39:8000::,2C0F:FC89:39:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,5,2C0F:FC89:8008::,2C0F:FC89:8008:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,5,2C0F:FC89:801D::,2C0F:FC89:801D:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,5,100.86.64.0,100.86.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,5,2C0F:FC89:8071::,2C0F:FC89:8071:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,fwa.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,5,2C0F:FC89:81BB::,2C0F:FC89:81BB:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,5,2C0F:FC89:81BB::,2C0F:FC89:81BB:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat.cc2,ydg30_internet_ipv6,Gi_USB_IPv6,5,2C0F:FC89:81BB::,2C0F:FC89:81BB:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat,Gi_MI_IPv4,6,10.153.0.0,10.153.127.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,6,10.26.0.0,10.26.127.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,6,2C0F:FC89:53:8000::,2C0F:FC89:53:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,6,2C0F:FC89:5A6::,2C0F:FC89:5A6:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,new_rp_etisalat_ipv6,Gi_MI_IPv6,6,2C0F:FC89:5A6::,2C0F:FC89:5A6:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,6,2C0F:FC89:127::,2C0F:FC89:127:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,6,2C0F:FC89:127::,2C0F:FC89:127:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,6,10.177.0.0,10.177.63.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,6,2C0F:FC89:3C1::,2C0F:FC89:3C1:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,6,2C0F:FC89:3A::,2C0F:FC89:3A:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,6,2C0F:FC89:8008:8000::,2C0F:FC89:8008:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,6,2C0F:FC89:801D:8000::,2C0F:FC89:801D:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,6,100.80.0.0,100.80.63.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,6,2C0F:FC89:8071:8000::,2C0F:FC89:8071:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat,Gi_MI_IPv4,7,10.153.128.0,10.153.255.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,7,10.26.128.0,10.26.255.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,7,2C0F:FC89:54::,2C0F:FC89:54:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,7,2C0F:FC89:5A7::,2C0F:FC89:5A7:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,new_rp_etisalat_ipv6,Gi_MI_IPv6,7,2C0F:FC89:5A7::,2C0F:FC89:5A7:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,7,2C0F:FC89:128::,2C0F:FC89:128:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,7,2C0F:FC89:128::,2C0F:FC89:128:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,7,10.177.64.0,10.177.127.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,7,2C0F:FC89:3C2::,2C0F:FC89:3C2:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,7,2C0F:FC89:3A:8000::,2C0F:FC89:3A:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,7,2C0F:FC89:8080::,2C0F:FC89:8080:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,7,2C0F:FC89:801E::,2C0F:FC89:801E:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,7,100.80.64.0,100.80.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,7,2C0F:FC89:8072::,2C0F:FC89:8072:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat,Gi_MI_IPv4,8,10.162.0.0,10.162.127.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,8,10.96.0.0,10.96.127.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,8,2C0F:FC89:54:8000::,2C0F:FC89:54:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,8,2C0F:FC89:5A8::,2C0F:FC89:5A8:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,new_rp_etisalat_ipv6,Gi_MI_IPv6,8,2C0F:FC89:5A8::,2C0F:FC89:5A8:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,8,10.251.0.0,10.251.127.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,8,10.251.0.0,10.251.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,8,2C0F:FC89:129::,2C0F:FC89:129:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,8,2C0F:FC89:129::,2C0F:FC89:129:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,8,10.177.128.0,10.177.191.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,8,2C0F:FC89:F3::,2C0F:FC89:F3:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,8,2C0F:FC89:3B::,2C0F:FC89:3B:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,8,2C0F:FC89:8080:8000::,2C0F:FC89:8080:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,8,2C0F:FC89:801E:8000::,2C0F:FC89:801E:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,8,100.80.128.0,100.80.191.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,8,2C0F:FC89:8072:8000::,2C0F:FC89:8072:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat,Gi_MI_IPv4,9,10.162.128.0,10.162.255.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,9,10.96.128.0,10.96.255.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,9,2C0F:FC89:55::,2C0F:FC89:55:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,9,2C0F:FC89:5A9::,2C0F:FC89:5A9:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,new_rp_etisalat_ipv6,Gi_MI_IPv6,9,2C0F:FC89:5A9::,2C0F:FC89:5A9:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,9,10.251.128.0,10.251.255.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,9,10.251.128.0,10.251.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,9,2C0F:FC89:12A::,2C0F:FC89:12A:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,9,2C0F:FC89:12A::,2C0F:FC89:12A:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,9,10.177.192.0,10.177.255.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,9,2C0F:FC89:F4::,2C0F:FC89:F4:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,9,2C0F:FC89:3B:8000::,2C0F:FC89:3B:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,9,2C0F:FC89:8085::,2C0F:FC89:8085:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,9,2C0F:FC89:801F::,2C0F:FC89:801F:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,9,100.88.0.0,100.88.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,9,2C0F:FC89:811A::,2C0F:FC89:811A:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat,Gi_MI_IPv4,10,10.169.64.0,10.169.127.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,10,10.66.0.0,10.66.127.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,10,2C0F:FC89:55:8000::,2C0F:FC89:55:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,10,2C0F:FC89:5AA::,2C0F:FC89:5AA:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,new_rp_etisalat_ipv6,Gi_MI_IPv6,10,2C0F:FC89:5AA::,2C0F:FC89:5AA:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,10,10.252.0.0,10.252.127.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,10,10.252.0.0,10.252.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,10,2C0F:FC89:12B::,2C0F:FC89:12B:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,10,2C0F:FC89:12B::,2C0F:FC89:12B:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,10,10.128.0.0,10.128.63.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,10,2C0F:FC89:3C3::,2C0F:FC89:3C3:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,10,2C0F:FC89:3C::,2C0F:FC89:3C:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,10,2C0F:FC89:8085:8000::,2C0F:FC89:8085:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,10,2C0F:FC89:801F:8000::,2C0F:FC89:801F:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,10,100.85.0.0,100.85.63.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,10,2C0F:FC89:808B::,2C0F:FC89:808B:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,11,10.66.128.0,10.66.255.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,11,2C0F:FC89:56::,2C0F:FC89:56:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,11,2C0F:FC89:5AB::,2C0F:FC89:5AB:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,new_rp_etisalat_ipv6,Gi_MI_IPv6,11,2C0F:FC89:5AB::,2C0F:FC89:5AB:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,11,10.252.128.0,10.252.255.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,11,10.252.128.0,10.252.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,11,2C0F:FC89:12C::,2C0F:FC89:12C:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,11,2C0F:FC89:12C::,2C0F:FC89:12C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,11,100.118.0.0,100.118.63.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,11,10.128.64.0,10.128.127.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,11,2C0F:FC89:3C4::,2C0F:FC89:3C4:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,11,2C0F:FC89:3C:8000::,2C0F:FC89:3C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,11,2C0F:FC89:3D3::,2C0F:FC89:3D3:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,11,2C0F:FC89:8020::,2C0F:FC89:8020:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,11,100.85.64.0,100.85.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,11,2C0F:FC89:808B:8000::,2C0F:FC89:808B:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat,Gi_MI_IPv4,12,10.170.0.0,10.170.127.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,12,100.67.0.0,100.67.127.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,12,2C0F:FC89:56:8000::,2C0F:FC89:56:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,12,2C0F:FC89:5AC::,2C0F:FC89:5AC:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,new_rp_etisalat_ipv6,Gi_MI_IPv6,12,2C0F:FC89:5AC::,2C0F:FC89:5AC:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat,Gi_MI_IPv4,12,10.253.0.0,10.253.127.255
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat,Gi_MI_IPv4,12,10.253.0.0,10.253.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,12,2C0F:FC89:12D::,2C0F:FC89:12D:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat.roaming,pdg25_etisalat_ipv6,Gi_MI_IPv6,12,2C0F:FC89:12D::,2C0F:FC89:12D:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,12,100.118.64.0,100.118.127.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,12,10.128.128.0,10.128.191.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,12,2C0F:FC89:3C5::,2C0F:FC89:3C5:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,12,2C0F:FC89:3D::,2C0F:FC89:3D:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,12,2C0F:FC89:3D4::,2C0F:FC89:3D4:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,12,2C0F:FC89:8020:8000::,2C0F:FC89:8020:FFFF:FFFF:FFFF:FFFF:FFFF
